METRO_ID,Metropolitan areas,Year,GREEN_AREA_PC
SWE,Sweden,2002,
SWE,Sweden,2003,
SWE,Sweden,2004,
SWE,Sweden,2005,
SWE,Sweden,2006,
SWE,Sweden,2007,
SWE,Sweden,2008,
SWE,Sweden,2009,
SWE,Sweden,2010,
SWE,Sweden,2011,
SWE,Sweden,2012,
SWE,Sweden,2013,
SWE,Sweden,2014,
UK001,London,2000,41.56
UK001,London,2001,41.09
UK001,London,2002,40.63
UK001,London,2003,40.17
UK001,London,2004,39.71
UK001,London,2005,39.25
UK001,London,2006,38.79
UK001,London,2007,38.33
UK001,London,2008,37.88
UK001,London,2009,37.42
UK001,London,2010,36.97
UK001,London,2011,36.51
UK001,London,2012,36.06
UK001,London,2013,35.61
UK001,London,2014,35.16
UK002,Birmingham (UK),2000,155.35
UK002,Birmingham (UK),2001,154.3
UK002,Birmingham (UK),2002,153.22
UK002,Birmingham (UK),2003,152.11
UK002,Birmingham (UK),2004,150.98
UK002,Birmingham (UK),2005,149.82
UK002,Birmingham (UK),2006,148.64
UK002,Birmingham (UK),2007,147.43
UK002,Birmingham (UK),2008,146.2
UK002,Birmingham (UK),2009,144.94
UK002,Birmingham (UK),2010,143.66
UK002,Birmingham (UK),2011,142.36
UK002,Birmingham (UK),2012,141.03
UK002,Birmingham (UK),2013,139.68
UK002,Birmingham (UK),2014,138.31
UK003,Leeds,2000,184.99
UK003,Leeds,2001,184.5
UK003,Leeds,2002,183.95
UK003,Leeds,2003,183.33
UK003,Leeds,2004,182.64
UK003,Leeds,2005,181.89
UK003,Leeds,2006,181.08
UK003,Leeds,2007,180.21
UK003,Leeds,2008,179.28
UK003,Leeds,2009,178.29
UK003,Leeds,2010,177.25
UK003,Leeds,2011,176.15
UK003,Leeds,2012,175.0
UK003,Leeds,2013,173.81
UK003,Leeds,2014,172.56
UK004,Bradford,2000,168.32
UK004,Bradford,2001,167.34
UK004,Bradford,2002,166.21
UK004,Bradford,2003,164.93
UK004,Bradford,2004,163.51
UK004,Bradford,2005,161.95
UK004,Bradford,2006,160.25
UK004,Bradford,2007,158.43
UK004,Bradford,2008,156.47
UK004,Bradford,2009,154.39
UK004,Bradford,2010,152.2
UK004,Bradford,2011,149.9
UK004,Bradford,2012,147.48
UK004,Bradford,2013,144.97
UK004,Bradford,2014,142.37
UK005,Liverpool,2000,63.05
UK005,Liverpool,2001,63.19
UK005,Liverpool,2002,63.29
UK005,Liverpool,2003,63.35
UK005,Liverpool,2004,63.35
UK005,Liverpool,2005,63.31
UK005,Liverpool,2006,63.23
UK005,Liverpool,2007,63.09
UK005,Liverpool,2008,62.91
UK005,Liverpool,2009,62.67
UK005,Liverpool,2010,62.39
UK005,Liverpool,2011,62.05
UK005,Liverpool,2012,61.67
UK005,Liverpool,2013,61.23
UK005,Liverpool,2014,60.74
UK006,Manchester,2000,154.17
UK006,Manchester,2001,153.28
UK006,Manchester,2002,152.32
UK006,Manchester,2003,151.27
UK006,Manchester,2004,150.15
UK006,Manchester,2005,148.96
UK006,Manchester,2006,147.68
UK006,Manchester,2007,146.34
UK006,Manchester,2008,144.92
UK006,Manchester,2009,143.43
UK006,Manchester,2010,141.87
UK006,Manchester,2011,140.24
UK006,Manchester,2012,138.55
UK006,Manchester,2013,136.79
UK006,Manchester,2014,134.97
UK007,Cardiff,2000,181.86
UK007,Cardiff,2001,180.74
UK007,Cardiff,2002,179.57
UK007,Cardiff,2003,178.37
UK007,Cardiff,2004,177.12
UK007,Cardiff,2005,175.83
UK007,Cardiff,2006,174.51
UK007,Cardiff,2007,173.16
UK007,Cardiff,2008,171.76
UK007,Cardiff,2009,170.34
UK007,Cardiff,2010,168.88
UK007,Cardiff,2011,167.38
UK007,Cardiff,2012,165.86
UK007,Cardiff,2013,164.31
UK007,Cardiff,2014,162.72
UK008,Sheffield,2000,285.85
UK008,Sheffield,2001,285.49
UK008,Sheffield,2002,284.9
UK008,Sheffield,2003,284.08
UK008,Sheffield,2004,283.03
UK008,Sheffield,2005,281.75
UK008,Sheffield,2006,280.24
UK008,Sheffield,2007,278.5
UK008,Sheffield,2008,276.52
UK008,Sheffield,2009,274.33
UK008,Sheffield,2010,271.91
UK008,Sheffield,2011,269.27
UK008,Sheffield,2012,266.43
UK008,Sheffield,2013,263.37
UK008,Sheffield,2014,260.12
UK009,Bristol,2000,132.84
UK009,Bristol,2001,131.69
UK009,Bristol,2002,130.52
UK009,Bristol,2003,129.31
UK009,Bristol,2004,128.08
UK009,Bristol,2005,126.82
UK009,Bristol,2006,125.53
UK009,Bristol,2007,124.21
UK009,Bristol,2008,122.86
UK009,Bristol,2009,121.49
UK009,Bristol,2010,120.08
UK009,Bristol,2011,118.65
UK009,Bristol,2012,117.19
UK009,Bristol,2013,115.7
UK009,Bristol,2014,114.18
UK010,Newcastle,2000,168.41
UK010,Newcastle,2001,168.18
UK010,Newcastle,2002,167.87
UK010,Newcastle,2003,167.47
UK010,Newcastle,2004,166.98
UK010,Newcastle,2005,166.4
UK010,Newcastle,2006,165.74
UK010,Newcastle,2007,164.99
UK010,Newcastle,2008,164.16
UK010,Newcastle,2009,163.24
UK010,Newcastle,2010,162.24
UK010,Newcastle,2011,161.15
UK010,Newcastle,2012,159.99
UK010,Newcastle,2013,158.74
UK010,Newcastle,2014,157.42
UK011,Leicester,2000,347.03
UK011,Leicester,2001,343.58
UK011,Leicester,2002,340.12
UK011,Leicester,2003,336.66
UK011,Leicester,2004,333.18
UK011,Leicester,2005,329.7
UK011,Leicester,2006,326.21
UK011,Leicester,2007,322.71
UK011,Leicester,2008,319.21
UK011,Leicester,2009,315.69
UK011,Leicester,2010,312.17
UK011,Leicester,2011,308.64
UK011,Leicester,2012,305.1
UK011,Leicester,2013,301.56
UK011,Leicester,2014,298.01
UK017,Portsmouth,2000,97.66
UK017,Portsmouth,2001,97.08
UK017,Portsmouth,2002,96.48
UK017,Portsmouth,2003,95.88
UK017,Portsmouth,2004,95.27
UK017,Portsmouth,2005,94.66
UK017,Portsmouth,2006,94.04
UK017,Portsmouth,2007,93.41
UK017,Portsmouth,2008,92.77
UK017,Portsmouth,2009,92.14
UK017,Portsmouth,2010,91.49
UK017,Portsmouth,2011,90.83
UK017,Portsmouth,2012,90.17
UK017,Portsmouth,2013,89.51
UK017,Portsmouth,2014,88.83
UK023,Nottingham,2000,288.73
UK023,Nottingham,2001,286.87
UK023,Nottingham,2002,284.97
UK023,Nottingham,2003,283.04
UK023,Nottingham,2004,281.08
UK023,Nottingham,2005,279.09
UK023,Nottingham,2006,277.07
UK023,Nottingham,2007,275.02
UK023,Nottingham,2008,272.94
UK023,Nottingham,2009,270.83
UK023,Nottingham,2010,268.7
UK023,Nottingham,2011,266.54
UK023,Nottingham,2012,264.35
UK023,Nottingham,2013,262.14
UK023,Nottingham,2014,259.9
UK097,Glasgow,2000,107.8
UK097,Glasgow,2001,107.77
UK097,Glasgow,2002,107.69
UK097,Glasgow,2003,107.58
UK097,Glasgow,2004,107.42
UK097,Glasgow,2005,107.21
UK097,Glasgow,2006,106.96
UK097,Glasgow,2007,106.67
UK097,Glasgow,2008,106.34
UK097,Glasgow,2009,105.96
UK097,Glasgow,2010,105.54
UK097,Glasgow,2011,105.08
UK097,Glasgow,2012,104.57
UK097,Glasgow,2013,104.02
UK097,Glasgow,2014,103.43
UK098,Edinburgh,2000,231.95
UK098,Edinburgh,2001,230.84
UK098,Edinburgh,2002,229.59
UK098,Edinburgh,2003,228.21
UK098,Edinburgh,2004,226.68
UK098,Edinburgh,2005,225.02
UK098,Edinburgh,2006,223.23
UK098,Edinburgh,2007,221.3
UK098,Edinburgh,2008,219.25
UK098,Edinburgh,2009,217.07
UK098,Edinburgh,2010,214.77
UK098,Edinburgh,2011,212.35
UK098,Edinburgh,2012,209.82
UK098,Edinburgh,2013,207.17
UK098,Edinburgh,2014,204.42
US003,Seattle,2000,117.45
US003,Seattle,2001,116.04
US003,Seattle,2002,114.65
US003,Seattle,2003,113.27
US003,Seattle,2004,111.91
US003,Seattle,2005,110.56
US003,Seattle,2006,109.23
US003,Seattle,2007,107.92
US003,Seattle,2008,106.62
US003,Seattle,2009,105.33
US003,Seattle,2010,104.06
US003,Seattle,2011,102.81
US003,Seattle,2012,101.57
US003,Seattle,2013,100.34
US003,Seattle,2014,99.13
US012,Portland,2000,500.16
US012,Portland,2001,493.06
US012,Portland,2002,486.05
US012,Portland,2003,479.13
US012,Portland,2004,472.3
US012,Portland,2005,465.56
US012,Portland,2006,458.91
US012,Portland,2007,452.35
US012,Portland,2008,445.87
US012,Portland,2009,439.48
US012,Portland,2010,433.17
US012,Portland,2011,426.95
US012,Portland,2012,420.81
US012,Portland,2013,414.75
US012,Portland,2014,408.76
US014,Minneapolis,2000,3243.19
US014,Minneapolis,2001,3212.69
US014,Minneapolis,2002,3182.14
US014,Minneapolis,2003,3151.55
US014,Minneapolis,2004,3120.91
US014,Minneapolis,2005,3090.22
US014,Minneapolis,2006,3059.49
US014,Minneapolis,2007,3028.73
US014,Minneapolis,2008,2997.93
US014,Minneapolis,2009,2967.11
US014,Minneapolis,2010,2936.25
US014,Minneapolis,2011,2905.37
US014,Minneapolis,2012,2874.47
US014,Minneapolis,2013,2843.55
US014,Minneapolis,2014,2812.62
US033,Milwaukee,2000,1649.77
US033,Milwaukee,2001,1643.93
US033,Milwaukee,2002,1638.09
US033,Milwaukee,2003,1632.24
US033,Milwaukee,2004,1626.39
US033,Milwaukee,2005,1620.55
US033,Milwaukee,2006,1614.69
US033,Milwaukee,2007,1608.84
US033,Milwaukee,2008,1602.99
US033,Milwaukee,2009,1597.13
US033,Milwaukee,2010,1591.27
US033,Milwaukee,2011,1585.41
US033,Milwaukee,2012,1579.55
US033,Milwaukee,2013,1573.69
US033,Milwaukee,2014,1567.82
US035,Madison,2000,5633.18
US035,Madison,2001,5561.09
US035,Madison,2002,5489.91
US035,Madison,2003,5419.63
US035,Madison,2004,5350.23
US035,Madison,2005,5281.69
US035,Madison,2006,5214.03
US035,Madison,2007,5147.22
US035,Madison,2008,5081.25
US035,Madison,2009,5016.11
US035,Madison,2010,4951.79
US035,Madison,2011,4888.28
US035,Madison,2012,4825.58
US035,Madison,2013,4763.67
US035,Madison,2014,4702.53
US038,Buffalo,2000,2257.0
US038,Buffalo,2001,2263.8
US038,Buffalo,2002,2270.61
US038,Buffalo,2003,2277.43
US038,Buffalo,2004,2284.28
US038,Buffalo,2005,2291.15
US038,Buffalo,2006,2298.04
US038,Buffalo,2007,2304.94
US038,Buffalo,2008,2311.87
US038,Buffalo,2009,2318.82
US038,Buffalo,2010,2325.78
US038,Buffalo,2011,2332.77
US038,Buffalo,2012,2339.77
US038,Buffalo,2013,2346.8
US038,Buffalo,2014,2353.84
US039,Grand Rapids,2000,2940.3
US039,Grand Rapids,2001,2926.2
US039,Grand Rapids,2002,2912.17
US039,Grand Rapids,2003,2898.2
US039,Grand Rapids,2004,2884.3
US039,Grand Rapids,2005,2870.46
US039,Grand Rapids,2006,2856.7
US039,Grand Rapids,2007,2843.0
US039,Grand Rapids,2008,2829.36
US039,Grand Rapids,2009,2815.79
US039,Grand Rapids,2010,2802.29
US039,Grand Rapids,2011,2788.85
US039,Grand Rapids,2012,2775.47
US039,Grand Rapids,2013,2762.16
US039,Grand Rapids,2014,2748.92
US044,Albany,2000,1939.5
US044,Albany,2001,1929.32
US044,Albany,2002,1919.18
US044,Albany,2003,1909.08
US044,Albany,2004,1899.03
US044,Albany,2005,1889.03
US044,Albany,2006,1879.06
US044,Albany,2007,1869.14
US044,Albany,2008,1859.26
US044,Albany,2009,1849.42
US044,Albany,2010,1839.63
US044,Albany,2011,1829.88
US044,Albany,2012,1820.17
US044,Albany,2013,1810.5
US044,Albany,2014,1800.88
US045,Detroit,2000,518.61
US045,Detroit,2001,521.12
US045,Detroit,2002,523.61
US045,Detroit,2003,526.08
US045,Detroit,2004,528.53
US045,Detroit,2005,530.95
US045,Detroit,2006,533.35
US045,Detroit,2007,535.73
US045,Detroit,2008,538.08
US045,Detroit,2009,540.41
US045,Detroit,2010,542.71
US045,Detroit,2011,544.99
US045,Detroit,2012,547.25
US045,Detroit,2013,549.47
US045,Detroit,2014,551.67
US048,Boston,2000,89.84
US048,Boston,2001,89.57
US048,Boston,2002,89.29
US048,Boston,2003,89.02
US048,Boston,2004,88.75
US048,Boston,2005,88.47
US048,Boston,2006,88.2
US048,Boston,2007,87.93
US048,Boston,2008,87.66
US048,Boston,2009,87.39
US048,Boston,2010,87.12
US048,Boston,2011,86.85
US048,Boston,2012,86.59
US048,Boston,2013,86.32
US048,Boston,2014,86.06
US055,Chicago,2000,436.45
US055,Chicago,2001,435.03
US055,Chicago,2002,433.56
US055,Chicago,2003,432.03
US055,Chicago,2004,430.45
US055,Chicago,2005,428.81
US055,Chicago,2006,427.11
US055,Chicago,2007,425.36
US055,Chicago,2008,423.54
US055,Chicago,2009,421.66
US055,Chicago,2010,419.72
US055,Chicago,2011,417.71
US055,Chicago,2012,415.63
US055,Chicago,2013,413.49
US055,Chicago,2014,411.29
US060,Providence,2000,123.53
US060,Providence,2001,123.48
US060,Providence,2002,123.43
US060,Providence,2003,123.38
US060,Providence,2004,123.33
US060,Providence,2005,123.28
US060,Providence,2006,123.23
US060,Providence,2007,123.18
US060,Providence,2008,123.13
US060,Providence,2009,123.08
US060,Providence,2010,123.03
US060,Providence,2011,122.98
US060,Providence,2012,122.93
US060,Providence,2013,122.88
US060,Providence,2014,122.84
US065,Toledo (US),2000,556.16
US065,Toledo (US),2001,557.8
US065,Toledo (US),2002,559.45
US065,Toledo (US),2003,561.11
US065,Toledo (US),2004,562.77
US065,Toledo (US),2005,564.43
US065,Toledo (US),2006,566.1
US065,Toledo (US),2007,567.77
US065,Toledo (US),2008,569.45
US065,Toledo (US),2009,571.14
US065,Toledo (US),2010,572.82
US065,Toledo (US),2011,574.52
US065,Toledo (US),2012,576.22
US065,Toledo (US),2013,577.92
US065,Toledo (US),2014,579.63
US069,Cleveland,2000,473.27
US069,Cleveland,2001,476.67
US069,Cleveland,2002,480.1
US069,Cleveland,2003,483.54
US069,Cleveland,2004,487.0
US069,Cleveland,2005,490.48
US069,Cleveland,2006,493.97
US069,Cleveland,2007,497.49
US069,Cleveland,2008,501.03
US069,Cleveland,2009,504.59
US069,Cleveland,2010,508.16
US069,Cleveland,2011,511.75
US069,Cleveland,2012,515.37
US069,Cleveland,2013,519.0
US069,Cleveland,2014,522.65
US070,Des Moines,2000,5888.58
US070,Des Moines,2001,5797.73
US070,Des Moines,2002,5707.66
US070,Des Moines,2003,5618.39
US070,Des Moines,2004,5529.86
US070,Des Moines,2005,5442.12
US070,Des Moines,2006,5355.11
US070,Des Moines,2007,5268.85
US070,Des Moines,2008,5183.34
US070,Des Moines,2009,5098.57
US070,Des Moines,2010,5014.52
US070,Des Moines,2011,4931.2
US070,Des Moines,2012,4848.59
US070,Des Moines,2013,4766.7
US070,Des Moines,2014,4685.52
US077,Omaha,2000,832.84
US077,Omaha,2001,823.04
US077,Omaha,2002,813.31
US077,Omaha,2003,803.66
US077,Omaha,2004,794.08
US077,Omaha,2005,784.58
US077,Omaha,2006,775.16
US077,Omaha,2007,765.81
US077,Omaha,2008,756.54
US077,Omaha,2009,747.35
US077,Omaha,2010,738.23
US077,Omaha,2011,729.18
US077,Omaha,2012,720.21
US077,Omaha,2013,711.31
US077,Omaha,2014,702.49
US081,Akron,2000,1283.45
US081,Akron,2001,1283.71
US081,Akron,2002,1283.98
US081,Akron,2003,1284.24
US081,Akron,2004,1284.5
US081,Akron,2005,1284.77
US081,Akron,2006,1285.04
US081,Akron,2007,1285.3
US081,Akron,2008,1285.57
US081,Akron,2009,1285.83
US081,Akron,2010,1286.1
US081,Akron,2011,1286.36
US081,Akron,2012,1286.63
US081,Akron,2013,1286.89
US081,Akron,2014,1287.16
US084,New York,2000,40.85
US084,New York,2001,40.74
US084,New York,2002,40.64
US084,New York,2003,40.54
US084,New York,2004,40.43
US084,New York,2005,40.33
US084,New York,2006,40.22
US084,New York,2007,40.12
US084,New York,2008,40.01
US084,New York,2009,39.91
US084,New York,2010,39.81
US084,New York,2011,39.7
US084,New York,2012,39.6
US084,New York,2013,39.49
US084,New York,2014,39.39
US089,Salt Lake City,2000,649.88
US089,Salt Lake City,2001,640.35
US089,Salt Lake City,2002,630.94
US089,Salt Lake City,2003,621.66
US089,Salt Lake City,2004,612.51
US089,Salt Lake City,2005,603.47
US089,Salt Lake City,2006,594.56
US089,Salt Lake City,2007,585.76
US089,Salt Lake City,2008,577.08
US089,Salt Lake City,2009,568.51
US089,Salt Lake City,2010,560.06
US089,Salt Lake City,2011,551.72
US089,Salt Lake City,2012,543.49
US089,Salt Lake City,2013,535.37
US089,Salt Lake City,2014,527.36
US097,Pittsburgh,2000,588.54
US097,Pittsburgh,2001,591.28
US097,Pittsburgh,2002,594.04
US097,Pittsburgh,2003,596.81
US097,Pittsburgh,2004,599.59
US097,Pittsburgh,2005,602.39
US097,Pittsburgh,2006,605.19
US097,Pittsburgh,2007,608.01
US097,Pittsburgh,2008,610.85
US097,Pittsburgh,2009,613.7
US097,Pittsburgh,2010,616.56
US097,Pittsburgh,2011,619.43
US097,Pittsburgh,2012,622.32
US097,Pittsburgh,2013,625.22
US097,Pittsburgh,2014,628.13
US103,Harrisburg,2000,4107.97
US103,Harrisburg,2001,4076.77
US103,Harrisburg,2002,4045.78
US103,Harrisburg,2003,4015.02
US103,Harrisburg,2004,3984.48
US103,Harrisburg,2005,3954.16
US103,Harrisburg,2006,3924.07
US103,Harrisburg,2007,3894.18
US103,Harrisburg,2008,3864.52
US103,Harrisburg,2009,3835.07
US103,Harrisburg,2010,3805.83
US103,Harrisburg,2011,3776.81
US103,Harrisburg,2012,3747.98
US103,Harrisburg,2013,3719.38
US103,Harrisburg,2014,3690.98
US106,Philadelphia,2000,386.38
US106,Philadelphia,2001,385.42
US106,Philadelphia,2002,384.46
US106,Philadelphia,2003,383.5
US106,Philadelphia,2004,382.54
US106,Philadelphia,2005,381.59
US106,Philadelphia,2006,380.63
US106,Philadelphia,2007,379.67
US106,Philadelphia,2008,378.71
US106,Philadelphia,2009,377.76
US106,Philadelphia,2010,376.8
US106,Philadelphia,2011,375.85
US106,Philadelphia,2012,374.89
US106,Philadelphia,2013,373.94
US106,Philadelphia,2014,372.98
US107,Columbus,2000,1941.82
US107,Columbus,2001,1917.93
US107,Columbus,2002,1894.15
US107,Columbus,2003,1870.48
US107,Columbus,2004,1846.92
US107,Columbus,2005,1823.45
US107,Columbus,2006,1800.1
US107,Columbus,2007,1776.84
US107,Columbus,2008,1753.69
US107,Columbus,2009,1730.63
US107,Columbus,2010,1707.67
US107,Columbus,2011,1684.81
US107,Columbus,2012,1662.04
US107,Columbus,2013,1639.37
US107,Columbus,2014,1616.79
US114,Denver,2000,5.81
US114,Denver,2001,5.73
US114,Denver,2002,5.64
US114,Denver,2003,5.55
US114,Denver,2004,5.47
US114,Denver,2005,5.38
US114,Denver,2006,5.3
US114,Denver,2007,5.21
US114,Denver,2008,5.13
US114,Denver,2009,5.05
US114,Denver,2010,4.96
US114,Denver,2011,4.88
US114,Denver,2012,4.8
US114,Denver,2013,4.72
US114,Denver,2014,4.64
US115,Indianapolis,2000,1196.71
US115,Indianapolis,2001,1180.17
US115,Indianapolis,2002,1163.63
US115,Indianapolis,2003,1147.12
US115,Indianapolis,2004,1130.62
US115,Indianapolis,2005,1114.15
US115,Indianapolis,2006,1097.71
US115,Indianapolis,2007,1081.29
US115,Indianapolis,2008,1064.91
US115,Indianapolis,2009,1048.57
US115,Indianapolis,2010,1032.27
US115,Indianapolis,2011,1016.01
US115,Indianapolis,2012,999.8
US115,Indianapolis,2013,983.64
US115,Indianapolis,2014,967.54
US117,Dayton,2000,1098.57
US117,Dayton,2001,1100.32
US117,Dayton,2002,1102.04
US117,Dayton,2003,1103.73
US117,Dayton,2004,1105.39
US117,Dayton,2005,1107.02
US117,Dayton,2006,1108.62
US117,Dayton,2007,1110.18
US117,Dayton,2008,1111.72
US117,Dayton,2009,1113.22
US117,Dayton,2010,1114.69
US117,Dayton,2011,1116.13
US117,Dayton,2012,1117.53
US117,Dayton,2013,1118.91
US117,Dayton,2014,1120.24
US122,Baltimore,2000,1036.21
US122,Baltimore,2001,1031.8
US122,Baltimore,2002,1027.35
US122,Baltimore,2003,1022.87
US122,Baltimore,2004,1018.37
US122,Baltimore,2005,1013.83
US122,Baltimore,2006,1009.25
US122,Baltimore,2007,1004.65
US122,Baltimore,2008,1000.03
US122,Baltimore,2009,995.37
US122,Baltimore,2010,990.68
US122,Baltimore,2011,985.97
US122,Baltimore,2012,981.23
US122,Baltimore,2013,976.46
US122,Baltimore,2014,971.67
US124,Cincinnati,2000,3165.64
US124,Cincinnati,2001,3149.15
US124,Cincinnati,2002,3132.33
US124,Cincinnati,2003,3115.18
US124,Cincinnati,2004,3097.7
US124,Cincinnati,2005,3079.88
US124,Cincinnati,2006,3061.74
US124,Cincinnati,2007,3043.28
US124,Cincinnati,2008,3024.5
US124,Cincinnati,2009,3005.38
US124,Cincinnati,2010,2985.96
US124,Cincinnati,2011,2966.23
US124,Cincinnati,2012,2946.18
US124,Cincinnati,2013,2925.82
US124,Cincinnati,2014,2905.16
US125,Washington,2000,1212.58
US125,Washington,2001,1195.06
US125,Washington,2002,1177.62
US125,Washington,2003,1160.25
US125,Washington,2004,1142.96
US125,Washington,2005,1125.74
US125,Washington,2006,1108.6
US125,Washington,2007,1091.53
US125,Washington,2008,1074.52
US125,Washington,2009,1057.59
US125,Washington,2010,1040.73
US125,Washington,2011,1023.94
US125,Washington,2012,1007.22
US125,Washington,2013,990.57
US125,Washington,2014,973.99
US128,Kansas City,2000,4788.08
US128,Kansas City,2001,4740.04
US128,Kansas City,2002,4692.17
US128,Kansas City,2003,4644.48
US128,Kansas City,2004,4596.98
US128,Kansas City,2005,4549.67
US128,Kansas City,2006,4502.54
US128,Kansas City,2007,4455.62
US128,Kansas City,2008,4408.89
US128,Kansas City,2009,4362.36
US128,Kansas City,2010,4316.05
US128,Kansas City,2011,4269.95
US128,Kansas City,2012,4224.06
US128,Kansas City,2013,4178.4
US128,Kansas City,2014,4132.96
US133,Colorado Springs,2000,19.17
US133,Colorado Springs,2001,18.82
US133,Colorado Springs,2002,18.48
US133,Colorado Springs,2003,18.14
US133,Colorado Springs,2004,17.81
US133,Colorado Springs,2005,17.49
US133,Colorado Springs,2006,17.17
US133,Colorado Springs,2007,16.86
US133,Colorado Springs,2008,16.56
US133,Colorado Springs,2009,16.25
US133,Colorado Springs,2010,15.96
US133,Colorado Springs,2011,15.67
US133,Colorado Springs,2012,15.38
US133,Colorado Springs,2013,15.1
US133,Colorado Springs,2014,14.83
US134,Saint Louis (US),2000,1938.47
US134,Saint Louis (US),2001,1931.52
US134,Saint Louis (US),2002,1924.39
US134,Saint Louis (US),2003,1917.09
US134,Saint Louis (US),2004,1909.61
US134,Saint Louis (US),2005,1901.95
US134,Saint Louis (US),2006,1894.12
US134,Saint Louis (US),2007,1886.11
US134,Saint Louis (US),2008,1877.93
US134,Saint Louis (US),2009,1869.58
US134,Saint Louis (US),2010,1861.04
US134,Saint Louis (US),2011,1852.34
US134,Saint Louis (US),2012,1843.46
US134,Saint Louis (US),2013,1834.41
US134,Saint Louis (US),2014,1825.18
US135,Sacramento/Roseville,2000,70.24
US135,Sacramento/Roseville,2001,69.01
US135,Sacramento/Roseville,2002,67.8
US135,Sacramento/Roseville,2003,66.6
US135,Sacramento/Roseville,2004,65.43
US135,Sacramento/Roseville,2005,64.27
US135,Sacramento/Roseville,2006,63.12
US135,Sacramento/Roseville,2007,62.0
US135,Sacramento/Roseville,2008,60.89
US135,Sacramento/Roseville,2009,59.8
US135,Sacramento/Roseville,2010,58.73
US135,Sacramento/Roseville,2011,57.67
US135,Sacramento/Roseville,2012,56.63
US135,Sacramento/Roseville,2013,55.61
US135,Sacramento/Roseville,2014,54.6
US141,Louisville,2000,4613.85
US141,Louisville,2001,4570.06
US141,Louisville,2002,4526.49
US141,Louisville,2003,4483.13
US141,Louisville,2004,4440.02
US141,Louisville,2005,4397.12
US141,Louisville,2006,4354.44
US141,Louisville,2007,4312.0
US141,Louisville,2008,4269.76
US141,Louisville,2009,4227.76
US141,Louisville,2010,4185.96
US141,Louisville,2011,4144.39
US141,Louisville,2012,4103.04
US141,Louisville,2013,4061.91
US141,Louisville,2014,4020.98
US146,San Francisco,2000,24.93
US146,San Francisco,2001,24.8
US146,San Francisco,2002,24.68
US146,San Francisco,2003,24.55
US146,San Francisco,2004,24.43
US146,San Francisco,2005,24.31
US146,San Francisco,2006,24.18
US146,San Francisco,2007,24.06
US146,San Francisco,2008,23.94
US146,San Francisco,2009,23.82
US146,San Francisco,2010,23.7
US146,San Francisco,2011,23.58
US146,San Francisco,2012,23.46
US146,San Francisco,2013,23.34
US146,San Francisco,2014,23.22
US147,Wichita,2000,45.46
US147,Wichita,2001,45.06
US147,Wichita,2002,44.66
US147,Wichita,2003,44.27
US147,Wichita,2004,43.88
US147,Wichita,2005,43.49
US147,Wichita,2006,43.1
US147,Wichita,2007,42.72
US147,Wichita,2008,42.34
US147,Wichita,2009,41.96
US147,Wichita,2010,41.59
US147,Wichita,2011,41.22
US147,Wichita,2012,40.85
US147,Wichita,2013,40.49
US147,Wichita,2014,40.12
US149,Richmond,2000,233.28
US149,Richmond,2001,230.88
US149,Richmond,2002,228.49
US149,Richmond,2003,226.12
US149,Richmond,2004,223.77
US149,Richmond,2005,221.43
US149,Richmond,2006,219.1
US149,Richmond,2007,216.8
US149,Richmond,2008,214.51
US149,Richmond,2009,212.23
US149,Richmond,2010,209.98
US149,Richmond,2011,207.74
US149,Richmond,2012,205.51
US149,Richmond,2013,203.3
US149,Richmond,2014,201.11
US154,Norfolk-Portsmouth-Chesapeake-Virginia beach,2000,797.93
US154,Norfolk-Portsmouth-Chesapeake-Virginia beach,2001,793.59
US154,Norfolk-Portsmouth-Chesapeake-Virginia beach,2002,789.23
US154,Norfolk-Portsmouth-Chesapeake-Virginia beach,2003,784.85
US154,Norfolk-Portsmouth-Chesapeake-Virginia beach,2004,780.46
US154,Norfolk-Portsmouth-Chesapeake-Virginia beach,2005,776.04
US154,Norfolk-Portsmouth-Chesapeake-Virginia beach,2006,771.61
US154,Norfolk-Portsmouth-Chesapeake-Virginia beach,2007,767.16
US154,Norfolk-Portsmouth-Chesapeake-Virginia beach,2008,762.69
US154,Norfolk-Portsmouth-Chesapeake-Virginia beach,2009,758.2
US154,Norfolk-Portsmouth-Chesapeake-Virginia beach,2010,753.69
US154,Norfolk-Portsmouth-Chesapeake-Virginia beach,2011,749.17
US154,Norfolk-Portsmouth-Chesapeake-Virginia beach,2012,744.63
US154,Norfolk-Portsmouth-Chesapeake-Virginia beach,2013,740.07
US154,Norfolk-Portsmouth-Chesapeake-Virginia beach,2014,735.49
US155,Fresno,2000,94.94
US155,Fresno,2001,93.44
US155,Fresno,2002,91.96
US155,Fresno,2003,90.51
US155,Fresno,2004,89.08
US155,Fresno,2005,87.68
US155,Fresno,2006,86.29
US155,Fresno,2007,84.93
US155,Fresno,2008,83.58
US155,Fresno,2009,82.26
US155,Fresno,2010,80.96
US155,Fresno,2011,79.68
US155,Fresno,2012,78.42
US155,Fresno,2013,77.18
US155,Fresno,2014,75.96
US159,Las Vegas,2000,2.29
US159,Las Vegas,2001,2.21
US159,Las Vegas,2002,2.13
US159,Las Vegas,2003,2.06
US159,Las Vegas,2004,1.99
US159,Las Vegas,2005,1.92
US159,Las Vegas,2006,1.86
US159,Las Vegas,2007,1.79
US159,Las Vegas,2008,1.73
US159,Las Vegas,2009,1.67
US159,Las Vegas,2010,1.61
