"METRO_ID"	"Metropolitan areas"	"VAR"	"Variables"	"TIME"	"Year"	"Unit Code"	"Unit"	"PowerCode Code"	"PowerCode"	"Reference Period Code"	"Reference Period"	"Value"	"Flag Codes"	"Flags"
"BE001"	"Brussels"	"POP_DENS"	"Population density (persons per km2)"	"2013"	"2013"	"RATIO"	"Ratio"	"0"	"Units"			784.5		
"BE001"	"Brussels"	"POP_DENS"	"Population density (persons per km2)"	"2014"	"2014"	"RATIO"	"Ratio"	"0"	"Units"			792.51		
"BE001"	"Brussels"	"GDP_PC"	"GDP per capita (US$)"	"2000"	"2000"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	50468.28		
"BE001"	"Brussels"	"GDP_PC"	"GDP per capita (US$)"	"2001"	"2001"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	51040.39		
"BE001"	"Brussels"	"GDP_PC"	"GDP per capita (US$)"	"2002"	"2002"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	51540.13		
"BE001"	"Brussels"	"GDP_PC"	"GDP per capita (US$)"	"2003"	"2003"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	51320.2		
"BE001"	"Brussels"	"GDP_PC"	"GDP per capita (US$)"	"2004"	"2004"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	52575.36		
"BE001"	"Brussels"	"GDP_PC"	"GDP per capita (US$)"	"2005"	"2005"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	53171.57		
"BE001"	"Brussels"	"GDP_PC"	"GDP per capita (US$)"	"2006"	"2006"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	53613.74		
"BE001"	"Brussels"	"GDP_PC"	"GDP per capita (US$)"	"2007"	"2007"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	54423.96		
"BE001"	"Brussels"	"GDP_PC"	"GDP per capita (US$)"	"2008"	"2008"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	54519.18		
"BE001"	"Brussels"	"GDP_PC"	"GDP per capita (US$)"	"2009"	"2009"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	53501.72		
"BE001"	"Brussels"	"GDP_PC"	"GDP per capita (US$)"	"2010"	"2010"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	54631.33		
"BE001"	"Brussels"	"GDP_PC"	"GDP per capita (US$)"	"2011"	"2011"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	54172.54		
"BE001"	"Brussels"	"GDP_PC"	"GDP per capita (US$)"	"2012"	"2012"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	53207.53		
"BE001"	"Brussels"	"GDP_PC"	"GDP per capita (US$)"	"2013"	"2013"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	52807		
"BE001"	"Brussels"	"CO2_PC"	"CO2 emissions per capita  (tonnes per inhabitant)"	"2000"	"2000"	"TONNE"	"Tonnes"	"0"	"Units"			10.73		
"BE001"	"Brussels"	"CO2_PC"	"CO2 emissions per capita  (tonnes per inhabitant)"	"2005"	"2005"	"TONNE"	"Tonnes"	"0"	"Units"			9.93		
"BE001"	"Brussels"	"CO2_PC"	"CO2 emissions per capita  (tonnes per inhabitant)"	"2008"	"2008"	"TONNE"	"Tonnes"	"0"	"Units"			9.48		
"BE001"	"Brussels"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2000"	"2000"	"PC"	"Percentage"	"0"	"Units"			8.93		
"BE001"	"Brussels"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2001"	"2001"	"PC"	"Percentage"	"0"	"Units"			8.15		
"BE001"	"Brussels"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2002"	"2002"	"PC"	"Percentage"	"0"	"Units"			9.85		
"BE001"	"Brussels"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2003"	"2003"	"PC"	"Percentage"	"0"	"Units"			9.71		
"BE001"	"Brussels"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2004"	"2004"	"PC"	"Percentage"	"0"	"Units"			8.89		
"BE001"	"Brussels"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2005"	"2005"	"PC"	"Percentage"	"0"	"Units"			10.58		
"BE001"	"Brussels"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2006"	"2006"	"PC"	"Percentage"	"0"	"Units"			10.85		
"BE001"	"Brussels"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2007"	"2007"	"PC"	"Percentage"	"0"	"Units"			10.32		
"BE001"	"Brussels"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2008"	"2008"	"PC"	"Percentage"	"0"	"Units"			9.83		
"BE001"	"Brussels"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2009"	"2009"	"PC"	"Percentage"	"0"	"Units"			10.14		
"BE001"	"Brussels"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2010"	"2010"	"PC"	"Percentage"	"0"	"Units"			11.22		
"BE001"	"Brussels"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2011"	"2011"	"PC"	"Percentage"	"0"	"Units"			10.22		
"BE001"	"Brussels"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2012"	"2012"	"PC"	"Percentage"	"0"	"Units"			10.78		
"BE001"	"Brussels"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2013"	"2013"	"PC"	"Percentage"	"0"	"Units"			12.08		
"BE001"	"Brussels"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2014"	"2014"	"PC"	"Percentage"	"0"	"Units"			11.8		
"BE001"	"Brussels"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2000"	"2000"	"RATIO"	"Ratio"	"0"	"Units"			1.24		
"BE001"	"Brussels"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2001"	"2001"	"RATIO"	"Ratio"	"0"	"Units"			1.28		
"BE001"	"Brussels"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2002"	"2002"	"RATIO"	"Ratio"	"0"	"Units"			1.04		
"BE001"	"Brussels"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2003"	"2003"	"RATIO"	"Ratio"	"0"	"Units"			0.97		
"BE001"	"Brussels"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2004"	"2004"	"RATIO"	"Ratio"	"0"	"Units"			1.19		
"BE001"	"Brussels"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2005"	"2005"	"RATIO"	"Ratio"	"0"	"Units"			1.19		
"BE001"	"Brussels"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2006"	"2006"	"RATIO"	"Ratio"	"0"	"Units"			1.22		
"BE001"	"Brussels"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2007"	"2007"	"RATIO"	"Ratio"	"0"	"Units"			1.35		
"BE001"	"Brussels"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2008"	"2008"	"RATIO"	"Ratio"	"0"	"Units"			1.24		
"BE002"	"Antwerp"	"POP_DENS"	"Population density (persons per km2)"	"2000"	"2000"	"RATIO"	"Ratio"	"0"	"Units"			844.6		
"BE002"	"Antwerp"	"POP_DENS"	"Population density (persons per km2)"	"2001"	"2001"	"RATIO"	"Ratio"	"0"	"Units"			850.03		
"BE002"	"Antwerp"	"POP_DENS"	"Population density (persons per km2)"	"2002"	"2002"	"RATIO"	"Ratio"	"0"	"Units"			855.51		
"BE002"	"Antwerp"	"POP_DENS"	"Population density (persons per km2)"	"2003"	"2003"	"RATIO"	"Ratio"	"0"	"Units"			861.05		
"BE002"	"Antwerp"	"POP_DENS"	"Population density (persons per km2)"	"2004"	"2004"	"RATIO"	"Ratio"	"0"	"Units"			866.63		
"BE002"	"Antwerp"	"POP_DENS"	"Population density (persons per km2)"	"2005"	"2005"	"RATIO"	"Ratio"	"0"	"Units"			872.26		
"BE002"	"Antwerp"	"POP_DENS"	"Population density (persons per km2)"	"2006"	"2006"	"RATIO"	"Ratio"	"0"	"Units"			877.94		
"BE002"	"Antwerp"	"POP_DENS"	"Population density (persons per km2)"	"2007"	"2007"	"RATIO"	"Ratio"	"0"	"Units"			883.68		
"BE002"	"Antwerp"	"POP_DENS"	"Population density (persons per km2)"	"2008"	"2008"	"RATIO"	"Ratio"	"0"	"Units"			889.46		
"BE002"	"Antwerp"	"POP_DENS"	"Population density (persons per km2)"	"2009"	"2009"	"RATIO"	"Ratio"	"0"	"Units"			895.3		
"BE002"	"Antwerp"	"POP_DENS"	"Population density (persons per km2)"	"2010"	"2010"	"RATIO"	"Ratio"	"0"	"Units"			901.19		
"BE002"	"Antwerp"	"POP_DENS"	"Population density (persons per km2)"	"2011"	"2011"	"RATIO"	"Ratio"	"0"	"Units"			907.13		
"BE002"	"Antwerp"	"POP_DENS"	"Population density (persons per km2)"	"2012"	"2012"	"RATIO"	"Ratio"	"0"	"Units"			913.13		
"BE002"	"Antwerp"	"POP_DENS"	"Population density (persons per km2)"	"2013"	"2013"	"RATIO"	"Ratio"	"0"	"Units"			919.18		
"BE002"	"Antwerp"	"POP_DENS"	"Population density (persons per km2)"	"2014"	"2014"	"RATIO"	"Ratio"	"0"	"Units"			925.29		
"BE002"	"Antwerp"	"GDP_PC"	"GDP per capita (US$)"	"2000"	"2000"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	42272.81		
"BE002"	"Antwerp"	"GDP_PC"	"GDP per capita (US$)"	"2001"	"2001"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	41680.25		
"BE002"	"Antwerp"	"GDP_PC"	"GDP per capita (US$)"	"2002"	"2002"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	42436.25		
"BE002"	"Antwerp"	"GDP_PC"	"GDP per capita (US$)"	"2003"	"2003"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	42291.13		
"BE002"	"Antwerp"	"GDP_PC"	"GDP per capita (US$)"	"2004"	"2004"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	43885.34		
"BE002"	"Antwerp"	"GDP_PC"	"GDP per capita (US$)"	"2005"	"2005"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	44921.77		
"BE002"	"Antwerp"	"GDP_PC"	"GDP per capita (US$)"	"2006"	"2006"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	45501.86		
"BE002"	"Antwerp"	"GDP_PC"	"GDP per capita (US$)"	"2007"	"2007"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	46547.9		
"BE002"	"Antwerp"	"GDP_PC"	"GDP per capita (US$)"	"2008"	"2008"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	46631.6		
"BE002"	"Antwerp"	"GDP_PC"	"GDP per capita (US$)"	"2009"	"2009"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	44422.34		
"BE002"	"Antwerp"	"GDP_PC"	"GDP per capita (US$)"	"2010"	"2010"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	45242.08		
"BE002"	"Antwerp"	"GDP_PC"	"GDP per capita (US$)"	"2011"	"2011"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	45946.48		
"BE002"	"Antwerp"	"GDP_PC"	"GDP per capita (US$)"	"2012"	"2012"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	46185.46		
"BE002"	"Antwerp"	"GDP_PC"	"GDP per capita (US$)"	"2013"	"2013"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	45941.89		
"BE002"	"Antwerp"	"CO2_PC"	"CO2 emissions per capita  (tonnes per inhabitant)"	"2000"	"2000"	"TONNE"	"Tonnes"	"0"	"Units"			16.03		
"BE002"	"Antwerp"	"CO2_PC"	"CO2 emissions per capita  (tonnes per inhabitant)"	"2005"	"2005"	"TONNE"	"Tonnes"	"0"	"Units"			14.83		
"BE002"	"Antwerp"	"CO2_PC"	"CO2 emissions per capita  (tonnes per inhabitant)"	"2008"	"2008"	"TONNE"	"Tonnes"	"0"	"Units"			15.13		
"BE002"	"Antwerp"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2000"	"2000"	"PC"	"Percentage"	"0"	"Units"			4.22		
"BE002"	"Antwerp"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2001"	"2001"	"PC"	"Percentage"	"0"	"Units"			4.26		
"BE002"	"Antwerp"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2002"	"2002"	"PC"	"Percentage"	"0"	"Units"			4.89		
"BE002"	"Antwerp"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2003"	"2003"	"PC"	"Percentage"	"0"	"Units"			6.05		
"BE002"	"Antwerp"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2004"	"2004"	"PC"	"Percentage"	"0"	"Units"			5.18		
"BE002"	"Antwerp"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2005"	"2005"	"PC"	"Percentage"	"0"	"Units"			6.11		
"BE002"	"Antwerp"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2006"	"2006"	"PC"	"Percentage"	"0"	"Units"			5.62		
"BE002"	"Antwerp"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2007"	"2007"	"PC"	"Percentage"	"0"	"Units"			4.95		
"BE002"	"Antwerp"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2008"	"2008"	"PC"	"Percentage"	"0"	"Units"			4.52		
"BE002"	"Antwerp"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2009"	"2009"	"PC"	"Percentage"	"0"	"Units"			5.63		
"BE002"	"Antwerp"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2010"	"2010"	"PC"	"Percentage"	"0"	"Units"			6		
"BE002"	"Antwerp"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2011"	"2011"	"PC"	"Percentage"	"0"	"Units"			5.61		
"BE002"	"Antwerp"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2012"	"2012"	"PC"	"Percentage"	"0"	"Units"			5.2		
"BE002"	"Antwerp"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2013"	"2013"	"PC"	"Percentage"	"0"	"Units"			6.07		
"BE002"	"Antwerp"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2014"	"2014"	"PC"	"Percentage"	"0"	"Units"			5.99		
"BE002"	"Antwerp"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2000"	"2000"	"RATIO"	"Ratio"	"0"	"Units"			0.63		
"BE002"	"Antwerp"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2001"	"2001"	"RATIO"	"Ratio"	"0"	"Units"			0.7		
"BE002"	"Antwerp"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2002"	"2002"	"RATIO"	"Ratio"	"0"	"Units"			0.89		
"BE002"	"Antwerp"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2003"	"2003"	"RATIO"	"Ratio"	"0"	"Units"			0.73		
"BE002"	"Antwerp"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2004"	"2004"	"RATIO"	"Ratio"	"0"	"Units"			0.93		
"BE002"	"Antwerp"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2005"	"2005"	"RATIO"	"Ratio"	"0"	"Units"			1.62		
"BE002"	"Antwerp"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2006"	"2006"	"RATIO"	"Ratio"	"0"	"Units"			1.49		
"BE002"	"Antwerp"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2007"	"2007"	"RATIO"	"Ratio"	"0"	"Units"			1.29		
"BE002"	"Antwerp"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2008"	"2008"	"RATIO"	"Ratio"	"0"	"Units"			1.08		
"BE003"	"Ghent"	"POP_DENS"	"Population density (persons per km2)"	"2000"	"2000"	"RATIO"	"Ratio"	"0"	"Units"			530.14		
"BE003"	"Ghent"	"POP_DENS"	"Population density (persons per km2)"	"2001"	"2001"	"RATIO"	"Ratio"	"0"	"Units"			533.65		
"BE003"	"Ghent"	"POP_DENS"	"Population density (persons per km2)"	"2002"	"2002"	"RATIO"	"Ratio"	"0"	"Units"			537.19		
"BE003"	"Ghent"	"POP_DENS"	"Population density (persons per km2)"	"2003"	"2003"	"RATIO"	"Ratio"	"0"	"Units"			540.76		
"BE003"	"Ghent"	"POP_DENS"	"Population density (persons per km2)"	"2004"	"2004"	"RATIO"	"Ratio"	"0"	"Units"			544.35		
"BE003"	"Ghent"	"POP_DENS"	"Population density (persons per km2)"	"2005"	"2005"	"RATIO"	"Ratio"	"0"	"Units"			547.98		
"BE003"	"Ghent"	"POP_DENS"	"Population density (persons per km2)"	"2006"	"2006"	"RATIO"	"Ratio"	"0"	"Units"			551.64		
"BE003"	"Ghent"	"POP_DENS"	"Population density (persons per km2)"	"2007"	"2007"	"RATIO"	"Ratio"	"0"	"Units"			555.33		
"BE003"	"Ghent"	"POP_DENS"	"Population density (persons per km2)"	"2008"	"2008"	"RATIO"	"Ratio"	"0"	"Units"			559.04		
"BE003"	"Ghent"	"POP_DENS"	"Population density (persons per km2)"	"2009"	"2009"	"RATIO"	"Ratio"	"0"	"Units"			562.79		
"BE003"	"Ghent"	"POP_DENS"	"Population density (persons per km2)"	"2010"	"2010"	"RATIO"	"Ratio"	"0"	"Units"			566.57		
"BE003"	"Ghent"	"POP_DENS"	"Population density (persons per km2)"	"2011"	"2011"	"RATIO"	"Ratio"	"0"	"Units"			570.38		
"BE003"	"Ghent"	"POP_DENS"	"Population density (persons per km2)"	"2012"	"2012"	"RATIO"	"Ratio"	"0"	"Units"			574.22		
"BE003"	"Ghent"	"POP_DENS"	"Population density (persons per km2)"	"2013"	"2013"	"RATIO"	"Ratio"	"0"	"Units"			578.09		
"BE003"	"Ghent"	"POP_DENS"	"Population density (persons per km2)"	"2014"	"2014"	"RATIO"	"Ratio"	"0"	"Units"			582		
"BE003"	"Ghent"	"GDP_PC"	"GDP per capita (US$)"	"2000"	"2000"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	31114.84		
"BE003"	"Ghent"	"GDP_PC"	"GDP per capita (US$)"	"2001"	"2001"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	31230.81		
"BE003"	"Ghent"	"GDP_PC"	"GDP per capita (US$)"	"2002"	"2002"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	31886.52		
"BE003"	"Ghent"	"GDP_PC"	"GDP per capita (US$)"	"2003"	"2003"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	32214.41		
"BE003"	"Ghent"	"GDP_PC"	"GDP per capita (US$)"	"2004"	"2004"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	33244.58		
"BE003"	"Ghent"	"GDP_PC"	"GDP per capita (US$)"	"2005"	"2005"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	33579.41		
"BE003"	"Ghent"	"GDP_PC"	"GDP per capita (US$)"	"2006"	"2006"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	34407.63		
"BE003"	"Ghent"	"GDP_PC"	"GDP per capita (US$)"	"2007"	"2007"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	35686.91		
"BE003"	"Ghent"	"GDP_PC"	"GDP per capita (US$)"	"2008"	"2008"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	35607.09		
"BE003"	"Ghent"	"GDP_PC"	"GDP per capita (US$)"	"2009"	"2009"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	34837.91		
"BE003"	"Ghent"	"GDP_PC"	"GDP per capita (US$)"	"2010"	"2010"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	35359.67		
"BE003"	"Ghent"	"GDP_PC"	"GDP per capita (US$)"	"2011"	"2011"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	35920.51		
"BE003"	"Ghent"	"GDP_PC"	"GDP per capita (US$)"	"2012"	"2012"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	35918.2		
"BE003"	"Ghent"	"GDP_PC"	"GDP per capita (US$)"	"2013"	"2013"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	35932.49		
"BE003"	"Ghent"	"CO2_PC"	"CO2 emissions per capita  (tonnes per inhabitant)"	"2000"	"2000"	"TONNE"	"Tonnes"	"0"	"Units"			19		
"BE003"	"Ghent"	"CO2_PC"	"CO2 emissions per capita  (tonnes per inhabitant)"	"2005"	"2005"	"TONNE"	"Tonnes"	"0"	"Units"			17.15		
"BE003"	"Ghent"	"CO2_PC"	"CO2 emissions per capita  (tonnes per inhabitant)"	"2008"	"2008"	"TONNE"	"Tonnes"	"0"	"Units"			17.18		
"BE003"	"Ghent"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2000"	"2000"	"PC"	"Percentage"	"0"	"Units"			3.14		
"BE003"	"Ghent"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2001"	"2001"	"PC"	"Percentage"	"0"	"Units"			3.63		
"BE003"	"Ghent"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2002"	"2002"	"PC"	"Percentage"	"0"	"Units"			5.62		
"BE003"	"Ghent"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2003"	"2003"	"PC"	"Percentage"	"0"	"Units"			5.06		
"BE003"	"Ghent"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2004"	"2004"	"PC"	"Percentage"	"0"	"Units"			4.05		
"BE003"	"Ghent"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2005"	"2005"	"PC"	"Percentage"	"0"	"Units"			4.95		
"BE003"	"Ghent"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2006"	"2006"	"PC"	"Percentage"	"0"	"Units"			4.53		
"BE003"	"Ghent"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2007"	"2007"	"PC"	"Percentage"	"0"	"Units"			4.82		
"BE003"	"Ghent"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2008"	"2008"	"PC"	"Percentage"	"0"	"Units"			3.62		
"BE003"	"Ghent"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2009"	"2009"	"PC"	"Percentage"	"0"	"Units"			4.2		
"BE003"	"Ghent"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2010"	"2010"	"PC"	"Percentage"	"0"	"Units"			5.25		
"BE003"	"Ghent"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2011"	"2011"	"PC"	"Percentage"	"0"	"Units"			3.76		
"BE003"	"Ghent"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2012"	"2012"	"PC"	"Percentage"	"0"	"Units"			4.12		
"BE003"	"Ghent"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2013"	"2013"	"PC"	"Percentage"	"0"	"Units"			4		
"BE003"	"Ghent"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2014"	"2014"	"PC"	"Percentage"	"0"	"Units"			4.29		
"BE003"	"Ghent"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2000"	"2000"	"RATIO"	"Ratio"	"0"	"Units"			1.3		
"BE003"	"Ghent"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2001"	"2001"	"RATIO"	"Ratio"	"0"	"Units"			1.08		
"BE003"	"Ghent"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2002"	"2002"	"RATIO"	"Ratio"	"0"	"Units"			1.34		
"BE003"	"Ghent"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2003"	"2003"	"RATIO"	"Ratio"	"0"	"Units"			1.32		
"BE003"	"Ghent"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2004"	"2004"	"RATIO"	"Ratio"	"0"	"Units"			1.62		
"BE003"	"Ghent"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2005"	"2005"	"RATIO"	"Ratio"	"0"	"Units"			1.41		
"BE003"	"Ghent"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2006"	"2006"	"RATIO"	"Ratio"	"0"	"Units"			1.65		
"BE003"	"Ghent"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2007"	"2007"	"RATIO"	"Ratio"	"0"	"Units"			1.73		
"BE003"	"Ghent"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2008"	"2008"	"RATIO"	"Ratio"	"0"	"Units"			1.61		
"BE005"	"Liege"	"POP_DENS"	"Population density (persons per km2)"	"2000"	"2000"	"RATIO"	"Ratio"	"0"	"Units"			491.13		
"BE005"	"Liege"	"POP_DENS"	"Population density (persons per km2)"	"2001"	"2001"	"RATIO"	"Ratio"	"0"	"Units"			493.32		
"BE005"	"Liege"	"POP_DENS"	"Population density (persons per km2)"	"2002"	"2002"	"RATIO"	"Ratio"	"0"	"Units"			495.52		
"BE005"	"Liege"	"POP_DENS"	"Population density (persons per km2)"	"2003"	"2003"	"RATIO"	"Ratio"	"0"	"Units"			497.73		
"BE005"	"Liege"	"POP_DENS"	"Population density (persons per km2)"	"2004"	"2004"	"RATIO"	"Ratio"	"0"	"Units"			499.97		
"BE005"	"Liege"	"POP_DENS"	"Population density (persons per km2)"	"2005"	"2005"	"RATIO"	"Ratio"	"0"	"Units"			502.21		
"BE005"	"Liege"	"POP_DENS"	"Population density (persons per km2)"	"2006"	"2006"	"RATIO"	"Ratio"	"0"	"Units"			504.47		
"BE005"	"Liege"	"POP_DENS"	"Population density (persons per km2)"	"2007"	"2007"	"RATIO"	"Ratio"	"0"	"Units"			506.75		
"BE005"	"Liege"	"POP_DENS"	"Population density (persons per km2)"	"2008"	"2008"	"RATIO"	"Ratio"	"0"	"Units"			509.04		
"BE005"	"Liege"	"POP_DENS"	"Population density (persons per km2)"	"2009"	"2009"	"RATIO"	"Ratio"	"0"	"Units"			511.35		
"BE005"	"Liege"	"POP_DENS"	"Population density (persons per km2)"	"2010"	"2010"	"RATIO"	"Ratio"	"0"	"Units"			513.67		
"BE005"	"Liege"	"POP_DENS"	"Population density (persons per km2)"	"2011"	"2011"	"RATIO"	"Ratio"	"0"	"Units"			516.01		
"BE005"	"Liege"	"POP_DENS"	"Population density (persons per km2)"	"2012"	"2012"	"RATIO"	"Ratio"	"0"	"Units"			518.37		
"BE005"	"Liege"	"POP_DENS"	"Population density (persons per km2)"	"2013"	"2013"	"RATIO"	"Ratio"	"0"	"Units"			520.74		
"BE005"	"Liege"	"POP_DENS"	"Population density (persons per km2)"	"2014"	"2014"	"RATIO"	"Ratio"	"0"	"Units"			523.12		
"BE005"	"Liege"	"GDP_PC"	"GDP per capita (US$)"	"2000"	"2000"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	26891.51		
"BE005"	"Liege"	"GDP_PC"	"GDP per capita (US$)"	"2001"	"2001"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	26800.82		
"BE005"	"Liege"	"GDP_PC"	"GDP per capita (US$)"	"2002"	"2002"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	26776.11		
"BE005"	"Liege"	"GDP_PC"	"GDP per capita (US$)"	"2003"	"2003"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	26707.36		
